id,customer_id,created_at,status,payment_method,shipping_cost,discount_code,discount_amount,reason,is_first_purchase,amount,total_amount
ORD-001626,a77a6ff2-9279-47e5-abfb-3ad3fcbe086f,2023-09-08 17:09:31.817709,shipped,PayPal,9.56,INTERNATIONAL,23.95,,False,6864.33,6849.94
ORD-001627,a77a6ff2-9279-47e5-abfb-3ad3fcbe086f,2024-04-08 04:15:31.010686,completed,Bank Transfer,18.99,,0.0,,False,866.88,885.87
ORD-001628,a77a6ff2-9279-47e5-abfb-3ad3fcbe086f,2024-10-16 09:01:22.096927,completed,Credit Card,5.7,,0.0,,False,6422.64,6428.34
ORD-001629,a77a6ff2-9279-47e5-abfb-3ad3fcbe086f,2024-04-17 00:15:53.502992,completed,PayPal,6.37,,0.0,,False,565.17,571.54
ORD-001630,a77a6ff2-9279-47e5-abfb-3ad3fcbe086f,2024-04-03 00:54:55.416320,completed,PayPal,12.5,,0.0,,False,3293.83,3306.33
ORD-001631,a77a6ff2-9279-47e5-abfb-3ad3fcbe086f,2024-05-01 10:29:07.854546,completed,Credit Card,15.89,,0.0,,False,4495.22,4511.11
ORD-001632,268e96b0-7845-4ab6-849c-227180e40c8f,2024-12-04 05:01:27.494317,completed,Credit Card,16.86,,0.0,,False,2649.35,2666.21
ORD-001633,268e96b0-7845-4ab6-849c-227180e40c8f,2024-04-13 08:11:59.157119,completed,PayPal,15.11,,0.0,,False,7722.84,7737.95
ORD-001634,268e96b0-7845-4ab6-849c-227180e40c8f,2025-03-03 20:57:10.225549,completed,Apple Pay,10.97,SON,6.13,,False,6044.83,6049.67
ORD-001635,2e4a210f-39ba-4e81-9802-9c606f809f41,2025-06-29 03:51:12.389457,returned,Apple Pay,8.98,,0.0,Delayed shipping,False,605.05,614.03
ORD-001636,2e4a210f-39ba-4e81-9802-9c606f809f41,2025-07-04 07:48:46.634660,cancelled,Credit Card,6.53,ALTHOUGH,29.53,Delayed shipping,False,3972.69,3949.69
ORD-001637,2e4a210f-39ba-4e81-9802-9c606f809f41,2025-07-02 12:07:24.097273,shipped,Google Pay,5.01,,0.0,,False,1998.11,2003.12
ORD-001638,ed248e55-58ba-4e4d-b013-49373788a194,2025-03-28 01:58:31.368233,completed,Credit Card,8.42,SMILE,15.9,,False,4045.19,4037.71
ORD-001639,ed248e55-58ba-4e4d-b013-49373788a194,2025-04-01 06:03:42.590945,processing,PayPal,5.33,,0.0,,False,1685.04,1690.37
ORD-001640,639c6d17-f85d-4811-a4a8-7605b64bb424,2024-01-30 08:55:08.089634,completed,Bank Transfer,19.98,CLASS,27.4,,False,1679.84,1672.42
ORD-001641,06261539-4e66-43a5-bb2c-f2d13e3e1ebc,2025-05-10 20:29:08.378002,shipped,PayPal,7.45,,0.0,,False,147.42,154.87
ORD-001642,5b664848-4adc-4284-8edf-25e2a9450162,2023-09-22 06:40:23.012373,completed,Bank Transfer,15.8,,0.0,,False,3109.5,3125.3
ORD-001643,d3dec841-7a9b-4343-85db-ff7b5422829b,2024-09-22 08:22:03.550471,shipped,Bank Transfer,6.42,,0.0,,False,41.38,47.8
ORD-001644,d0e8cf92-e49e-4e19-8990-8ae13b6093b0,2024-05-17 07:05:47.466925,completed,Google Pay,19.34,,0.0,,False,3537.94,3557.28
ORD-001645,d0e8cf92-e49e-4e19-8990-8ae13b6093b0,2024-12-13 23:14:32.900181,completed,Apple Pay,9.1,,0.0,,False,6160.23,6169.33
ORD-001646,d0e8cf92-e49e-4e19-8990-8ae13b6093b0,2024-01-09 13:07:54.616047,processing,Credit Card,12.74,,0.0,,False,7880.82,7893.56
ORD-001647,d0e8cf92-e49e-4e19-8990-8ae13b6093b0,2023-10-08 11:13:30.335548,completed,Apple Pay,13.27,WHO,6.99,,False,1291.88,1298.16
ORD-001648,4ae7e716-4470-4acc-b813-823b9cad6832,2023-12-26 07:42:19.949355,shipped,Apple Pay,18.79,,0.0,,False,4111.07,4129.86
ORD-001649,4ae7e716-4470-4acc-b813-823b9cad6832,2024-10-14 13:53:58.348144,returned,Credit Card,13.73,,0.0,Wrong item,False,5690.03,5703.76
ORD-001650,4ae7e716-4470-4acc-b813-823b9cad6832,2024-02-19 16:58:43.146907,completed,Google Pay,9.7,,0.0,,False,149.16,158.86
ORD-001651,270f4c89-1815-48df-ad23-baeca1430187,2023-09-02 19:09:20.827864,shipped,Apple Pay,15.84,,0.0,,False,1819.95,1835.79
ORD-001652,270f4c89-1815-48df-ad23-baeca1430187,2023-04-03 06:16:48.398754,completed,Bank Transfer,19.92,ACTUALLY,28.22,,False,169.04,160.74
ORD-001653,270f4c89-1815-48df-ad23-baeca1430187,2025-05-29 13:10:17.274181,completed,Google Pay,12.12,,0.0,,False,692.73,704.85
ORD-001654,aab97f4a-e177-4ce0-9280-44c9bb87c939,2025-05-03 23:49:45.989721,completed,Google Pay,13.07,,0.0,,False,2203.77,2216.84
ORD-001655,79a37887-7ff5-4beb-9568-0b3e0a6cd8a4,2024-10-07 04:22:48.607187,shipped,PayPal,8.9,,0.0,,False,1174.3,1183.2
ORD-001656,79a37887-7ff5-4beb-9568-0b3e0a6cd8a4,2024-07-02 11:22:04.334091,completed,Apple Pay,5.74,,0.0,,False,7041.45,7047.19
ORD-001657,ae7d46cf-5617-4a55-8e12-b300d1accc8e,2025-05-29 20:38:28.847617,completed,PayPal,15.24,CIVIL,27.58,,False,6237.67,6225.33
ORD-001658,ae7d46cf-5617-4a55-8e12-b300d1accc8e,2025-02-27 10:25:17.331966,shipped,Google Pay,17.98,,0.0,,False,2582.44,2600.42
ORD-001659,924d6ece-eda8-4b0c-88ab-4aed7dd74fc6,2024-11-11 19:40:56.815378,completed,PayPal,12.6,,0.0,,False,1628.72,1641.32
ORD-001660,593f72f4-5710-4a4e-a56f-7cfe927a7b7b,2025-06-30 12:59:43.132281,completed,Bank Transfer,7.76,,0.0,,False,3706.0,3713.76
ORD-001661,593f72f4-5710-4a4e-a56f-7cfe927a7b7b,2023-09-01 04:39:51.145126,processing,Apple Pay,18.88,ATTORNEY,28.3,,False,2022.11,2012.69
ORD-001662,732efff0-89e2-4cb7-988b-34077c618de1,2023-04-23 05:43:48.407261,returned,PayPal,18.22,,0.0,Wrong item,False,3526.05,3544.27
ORD-001663,93afc2ff-b440-4419-9eff-f488ad66226c,2024-06-26 14:37:35.376770,returned,Google Pay,15.64,SHORT,14.31,Changed mind,False,8479.78,8481.11
ORD-001664,9a7ef9e2-006d-4b12-9b32-bbcbe128b206,2024-05-17 13:31:07.084903,shipped,PayPal,19.73,,0.0,,False,4348.94,4368.67
ORD-001665,ed781950-1f30-44a6-9051-806d845e0635,2024-03-22 08:30:14.589875,completed,Apple Pay,16.78,MANAGEMENT,25.05,,False,3315.92,3307.65
ORD-001666,902635c4-1a0d-4ca6-bb02-f9f3fde65319,2025-04-25 17:16:18.378355,completed,Bank Transfer,15.96,,0.0,,False,732.92,748.88
ORD-001667,902635c4-1a0d-4ca6-bb02-f9f3fde65319,2023-07-11 22:01:41.872358,completed,Google Pay,8.43,,0.0,,False,6179.63,6188.06
ORD-001668,902635c4-1a0d-4ca6-bb02-f9f3fde65319,2024-09-26 04:07:25.358471,processing,Credit Card,13.31,,0.0,,False,1283.57,1296.88
ORD-001669,bf8a809a-0b16-421c-b190-e163d1c9011f,2025-01-10 18:37:00.699754,completed,Google Pay,6.92,,0.0,,False,3247.67,3254.59
ORD-001670,bf8a809a-0b16-421c-b190-e163d1c9011f,2025-05-02 22:50:09.363023,completed,Apple Pay,16.29,,0.0,,False,94.82,111.11
ORD-001671,4aff2aa2-48ff-41eb-91fc-cc57fe39bf6a,2024-12-28 17:48:55.113662,completed,Credit Card,11.44,,0.0,,False,3327.49,3338.93
ORD-001672,4aff2aa2-48ff-41eb-91fc-cc57fe39bf6a,2023-09-07 14:09:24.690593,completed,Apple Pay,6.15,SHOULD,9.84,,False,6465.12,6461.43
ORD-001673,4aff2aa2-48ff-41eb-91fc-cc57fe39bf6a,2025-06-17 19:14:43.840163,completed,Credit Card,16.0,,0.0,,False,3814.39,3830.39
ORD-001674,ecfaaf88-66b3-44ea-ac03-3b3acf887890,2025-01-29 10:20:18.309512,completed,Google Pay,16.13,,0.0,,False,162.05,178.18
ORD-001675,ecfaaf88-66b3-44ea-ac03-3b3acf887890,2025-05-22 04:16:21.932074,completed,PayPal,13.33,,0.0,,False,592.91,606.24
ORD-001676,9a010b70-abc3-4c69-b7b8-1c5a86aa2193,2024-07-01 17:23:07.894553,completed,Apple Pay,14.83,OPEN,26.17,,False,2884.19,2872.85
ORD-001677,11e75e30-09cd-42c8-82e0-6f46b708e911,2024-11-24 15:12:42.963559,shipped,Google Pay,13.18,,0.0,,False,2211.94,2225.12
ORD-001678,11e75e30-09cd-42c8-82e0-6f46b708e911,2025-05-20 09:26:13.308394,returned,PayPal,17.87,,0.0,Found better price,False,480.33,498.2
ORD-001679,11e75e30-09cd-42c8-82e0-6f46b708e911,2025-03-01 18:13:23.026221,completed,Bank Transfer,18.09,,0.0,,False,5997.98,6016.07
ORD-001680,99afce86-e3de-4cf4-b661-0973cdd1ac1d,2024-06-09 16:35:06.776644,completed,Bank Transfer,8.92,,0.0,,False,4102.77,4111.69
ORD-001681,af0b56d4-ced3-4d60-9b9e-c36f3511bec6,2023-12-14 11:56:39.443702,completed,Apple Pay,14.63,,0.0,,False,1654.16,1668.79
ORD-001682,af0b56d4-ced3-4d60-9b9e-c36f3511bec6,2023-07-22 06:04:50.061198,completed,Bank Transfer,12.69,REST,18.47,,False,4170.33,4164.55
ORD-001683,142f1ce9-e754-40e8-bbfa-d11cb58db087,2025-03-10 18:02:59.241467,completed,PayPal,16.47,,0.0,,False,1179.9,1196.37
ORD-001684,142f1ce9-e754-40e8-bbfa-d11cb58db087,2024-09-12 18:25:54.270642,completed,Credit Card,17.6,,0.0,,False,2358.42,2376.02
ORD-001685,142f1ce9-e754-40e8-bbfa-d11cb58db087,2024-11-19 10:03:08.001128,shipped,Apple Pay,19.45,,0.0,,False,1686.75,1706.2
ORD-001686,eb7c263c-d946-4657-b1db-47af2a531f40,2025-06-24 11:50:26.017117,completed,Google Pay,14.73,,0.0,,False,4171.14,4185.87
ORD-001687,eb7c263c-d946-4657-b1db-47af2a531f40,2025-06-22 10:36:32.322143,shipped,PayPal,7.26,ELSE,21.15,,False,3931.27,3917.38
ORD-001688,b434fda5-6b66-40b6-a8a4-bb34c2c3fd9a,2024-07-15 19:30:13.871959,completed,PayPal,15.68,,0.0,,False,1508.97,1524.65
ORD-001689,1a69aa97-4f43-4d46-a65a-82f2750e62a0,2022-12-28 11:09:45.600491,completed,Bank Transfer,5.22,MEETING,27.22,,False,705.52,683.52
ORD-001690,1a69aa97-4f43-4d46-a65a-82f2750e62a0,2023-08-21 11:56:27.037128,completed,Google Pay,10.79,,0.0,,False,586.46,597.25
ORD-001691,1a69aa97-4f43-4d46-a65a-82f2750e62a0,2025-05-13 00:49:01.454356,completed,Apple Pay,12.62,,0.0,,False,5151.38,5164.0
ORD-001692,1a69aa97-4f43-4d46-a65a-82f2750e62a0,2023-09-17 07:06:36.908369,shipped,PayPal,9.33,,0.0,,False,4528.16,4537.49
ORD-001693,203ac050-482b-4f2d-abce-74ce3571ced1,2025-06-26 03:33:05.535662,completed,Google Pay,14.62,INTERVIEW,17.76,,False,638.16,635.02
ORD-001694,f10f7401-abcb-403d-a1dc-218f62b978fc,2023-09-01 09:03:53.646200,completed,Credit Card,16.75,,0.0,,False,3126.15,3142.9
ORD-001695,f10f7401-abcb-403d-a1dc-218f62b978fc,2024-09-20 15:37:37.795568,completed,Google Pay,16.0,,0.0,,False,3621.21,3637.21
ORD-001696,cbe5463a-e7e3-47c7-8d62-f03c21b29dec,2025-02-23 11:06:22.264900,completed,PayPal,11.56,EVEN,5.49,,False,873.54,879.61
ORD-001697,c34683a7-d509-4d65-82e6-066e424b46d1,2023-03-21 00:46:24.283020,shipped,Apple Pay,18.45,,0.0,,False,1534.01,1552.46
ORD-001698,622ea13c-664d-4956-abc2-94d02d0f5086,2024-02-05 15:35:03.035218,completed,Apple Pay,6.3,DOG,26.02,,False,1323.16,1303.44
ORD-001699,46a1c20e-c924-42bb-acc7-1e32b33cd35e,2025-04-23 18:37:33.074047,completed,Google Pay,6.51,,0.0,,False,5016.71,5023.22
ORD-001700,46a1c20e-c924-42bb-acc7-1e32b33cd35e,2024-06-22 04:32:29.850802,shipped,Apple Pay,8.03,,0.0,,False,3702.82,3710.85
ORD-001701,46a1c20e-c924-42bb-acc7-1e32b33cd35e,2025-06-17 08:07:02.583215,returned,Google Pay,12.92,,0.0,Found better price,False,6012.63,6025.55
ORD-001702,da831604-6002-4b62-9006-bf7faa21df11,2025-02-07 23:39:57.652893,shipped,Apple Pay,6.09,CLAIM,25.07,,False,3886.89,3867.91
ORD-001703,b31e7cf3-ee4a-4772-9e09-494feb0abe7d,2025-06-24 17:59:32.497145,returned,PayPal,5.33,SAVE,15.79,Delayed shipping,False,2752.68,2742.22
ORD-001704,16092e17-254e-4381-b9fd-2279de246727,2024-05-14 18:41:11.868653,processing,Google Pay,7.8,HIM,29.44,,False,6618.21,6596.57
ORD-001705,502854fb-d20c-4f2c-ab70-e24c70b228c4,2024-10-01 15:50:37.660256,completed,Bank Transfer,19.36,,0.0,,False,6491.35,6510.71
ORD-001706,502854fb-d20c-4f2c-ab70-e24c70b228c4,2024-09-25 13:25:01.808273,shipped,Apple Pay,6.12,,0.0,,False,718.17,724.29
ORD-001707,e63cf032-a0f0-4846-8474-bde07cd8136d,2025-03-12 21:25:53.016743,cancelled,Credit Card,19.15,,0.0,Found better price,False,2736.63,2755.78
ORD-001708,76c495ed-0a3b-4f31-bd63-4047ae6a05fc,2024-08-25 01:36:21.097686,completed,PayPal,13.3,,0.0,,False,3279.47,3292.77
ORD-001709,76c495ed-0a3b-4f31-bd63-4047ae6a05fc,2024-07-30 10:02:08.549317,completed,Bank Transfer,17.67,PRICE,26.11,,False,3822.36,3813.92
ORD-001710,83b3106b-f887-4baa-bc2d-68e40c768a3e,2024-03-07 08:05:27.947507,completed,PayPal,14.48,WITHOUT,22.6,,False,2723.34,2715.22
ORD-001711,b40b2692-527d-4249-befa-786d71f806d4,2025-02-19 15:53:08.699393,completed,Bank Transfer,9.18,,0.0,,False,4979.43,4988.61
ORD-001712,01f84e0c-44aa-48b6-9163-798599687a6c,2025-03-06 20:22:19.313193,completed,Bank Transfer,18.31,,0.0,,False,2186.11,2204.42
ORD-001713,01f84e0c-44aa-48b6-9163-798599687a6c,2025-05-29 01:44:49.843417,completed,Credit Card,15.33,,0.0,,False,2379.92,2395.25
ORD-001714,01f84e0c-44aa-48b6-9163-798599687a6c,2024-02-05 12:02:35.823059,completed,PayPal,19.12,,0.0,,False,2099.9,2119.02
ORD-001715,01f84e0c-44aa-48b6-9163-798599687a6c,2024-08-15 15:56:23.620105,completed,Bank Transfer,16.3,LAY,7.9,,False,2353.53,2361.93
ORD-001716,389d243f-ef5d-4001-b50b-e0dbd00d1884,2023-05-23 11:47:41.632411,completed,Credit Card,14.85,,0.0,,False,1493.24,1508.09
ORD-001717,389d243f-ef5d-4001-b50b-e0dbd00d1884,2024-03-11 16:53:18.806622,completed,Google Pay,13.54,ALLOW,5.82,,False,1838.32,1846.04
ORD-001718,1797e493-1caa-45bd-ac36-edd474c08f62,2024-10-26 11:10:19.226958,completed,Credit Card,15.21,HOSPITAL,17.1,,False,2068.59,2066.7
ORD-001719,5bedb28d-41b5-4038-8b66-b45fe8d4856f,2025-02-08 19:55:56.901528,processing,Credit Card,9.68,,0.0,,False,1801.38,1811.06
ORD-001720,61dee25a-4657-4bd2-9518-a9e832fa5a27,2023-03-30 22:05:41.555430,processing,Credit Card,13.9,,0.0,,False,2146.4,2160.3
ORD-001721,61dee25a-4657-4bd2-9518-a9e832fa5a27,2025-02-27 07:59:11.636273,shipped,PayPal,6.32,,0.0,,False,6258.36,6264.68
ORD-001722,40be0197-6188-4626-9cdb-bbfe78bea5dd,2025-05-14 03:20:40.284646,completed,Apple Pay,5.68,,0.0,,False,4477.14,4482.82
ORD-001723,40be0197-6188-4626-9cdb-bbfe78bea5dd,2025-07-04 04:20:00.321832,completed,Apple Pay,8.84,,0.0,,False,3005.23,3014.07
ORD-001724,40be0197-6188-4626-9cdb-bbfe78bea5dd,2025-05-24 16:57:22.472578,completed,Google Pay,5.91,,0.0,,False,5751.47,5757.38
ORD-001725,40be0197-6188-4626-9cdb-bbfe78bea5dd,2025-05-04 16:02:51.660563,completed,PayPal,12.55,,0.0,,False,2863.52,2876.07
ORD-001726,c0b2dda9-1ae4-454a-9e91-635e36d0a4ff,2025-03-18 03:00:57.159997,processing,Bank Transfer,16.97,,0.0,,False,3508.11,3525.08
ORD-001727,749f745b-7e67-481f-947c-4bf3ead9b759,2024-08-05 03:45:59.746969,completed,Google Pay,17.24,,0.0,,False,657.64,674.88
ORD-001728,c7762760-5465-4b57-a3e8-b4c720ef9888,2024-08-23 14:28:30.495806,completed,Google Pay,14.3,,0.0,,False,2532.74,2547.04
ORD-001729,c7762760-5465-4b57-a3e8-b4c720ef9888,2023-08-24 08:39:20.285025,completed,Bank Transfer,13.11,,0.0,,False,4556.4,4569.51
ORD-001730,c7762760-5465-4b57-a3e8-b4c720ef9888,2023-08-19 16:29:51.036130,completed,Bank Transfer,19.85,GENERAL,10.84,,False,331.53,340.54
ORD-001731,d2d79571-a982-4956-b5f1-bf93e8110634,2024-07-10 06:41:16.842008,completed,Apple Pay,12.61,,0.0,,False,3889.46,3902.07
ORD-001732,1a70898d-76b6-4ef2-8fb3-b7c5ae909b35,2025-07-03 05:04:56.079511,completed,PayPal,7.52,BLOOD,22.93,,False,849.76,834.35
ORD-001733,1a70898d-76b6-4ef2-8fb3-b7c5ae909b35,2025-06-04 03:18:54.705600,completed,Bank Transfer,19.97,,0.0,,False,1750.02,1769.99
ORD-001734,1a70898d-76b6-4ef2-8fb3-b7c5ae909b35,2025-07-01 01:29:57.876985,completed,Google Pay,18.5,,0.0,,False,260.13,278.63
ORD-001735,1a70898d-76b6-4ef2-8fb3-b7c5ae909b35,2025-06-01 08:42:37.731185,completed,Bank Transfer,11.27,,0.0,,False,311.83,323.1
ORD-001736,1a70898d-76b6-4ef2-8fb3-b7c5ae909b35,2025-06-21 10:00:21.513112,completed,Credit Card,10.06,,0.0,,False,1957.87,1967.93
ORD-001737,efe88382-5450-40a6-b962-dff5f3556597,2024-11-16 10:08:30.034787,shipped,Apple Pay,13.82,,0.0,,False,6405.61,6419.43
ORD-001738,efe88382-5450-40a6-b962-dff5f3556597,2024-05-15 12:36:44.812581,completed,Bank Transfer,13.26,,0.0,,False,5192.71,5205.97
ORD-001739,b662cc56-6159-478e-9ee0-8926991e3e01,2025-07-04 07:04:53.931762,completed,Google Pay,15.16,SYSTEM,12.6,,False,481.49,484.05
ORD-001740,b662cc56-6159-478e-9ee0-8926991e3e01,2025-05-24 18:01:59.888956,shipped,Credit Card,13.68,CIVIL,13.71,,False,908.15,908.12
ORD-001741,b662cc56-6159-478e-9ee0-8926991e3e01,2025-07-07 12:47:35.521610,cancelled,PayPal,12.6,,0.0,Damaged,False,2663.7,2676.3
ORD-001742,b662cc56-6159-478e-9ee0-8926991e3e01,2025-02-10 08:51:53.252932,completed,Credit Card,19.86,,0.0,,False,5700.72,5720.58
ORD-001743,b662cc56-6159-478e-9ee0-8926991e3e01,2025-03-08 11:05:12.754754,shipped,Google Pay,10.82,CELL,15.19,,False,6964.35,6959.98
ORD-001744,b662cc56-6159-478e-9ee0-8926991e3e01,2025-03-25 09:21:39.926637,completed,PayPal,13.2,,0.0,,False,5211.71,5224.91
ORD-001745,0a5f8420-313d-473d-889b-bb28070968f9,2025-02-04 01:19:58.573025,completed,Credit Card,15.75,,0.0,,False,1175.95,1191.7
ORD-001746,1334b02f-3baa-4b61-b0d2-8d99a6e03a90,2025-02-09 18:55:16.231398,completed,Credit Card,19.45,,0.0,,False,1024.06,1043.51
ORD-001747,1334b02f-3baa-4b61-b0d2-8d99a6e03a90,2025-05-31 18:21:06.192682,shipped,Apple Pay,16.38,,0.0,,False,539.8,556.18
ORD-001748,80144c2f-aff6-4903-9141-9b480f149804,2024-12-28 03:02:35.831165,shipped,Bank Transfer,8.19,,0.0,,False,2195.95,2204.14
ORD-001749,e0dbb93f-4902-4b5d-bc22-993e9b79ea6c,2025-02-10 12:21:32.164643,completed,Google Pay,7.76,BEGIN,9.67,,False,5897.28,5895.37
ORD-001750,e0dbb93f-4902-4b5d-bc22-993e9b79ea6c,2024-05-08 19:23:13.849673,completed,Apple Pay,13.57,,0.0,,False,2931.08,2944.65
ORD-001751,b2eb3709-10a9-4a77-934e-a137fea07695,2025-05-28 14:55:27.326593,completed,Apple Pay,8.64,GIVE,27.57,,False,86.7,67.77
ORD-001752,5b17b982-744a-459b-9434-96af429db15f,2023-05-23 12:14:45.842131,returned,Credit Card,8.3,PASS,28.19,Damaged,False,585.39,565.5
ORD-001753,5b17b982-744a-459b-9434-96af429db15f,2023-05-08 06:56:44.925923,completed,Google Pay,19.73,,0.0,,False,3571.95,3591.68
ORD-001754,b0328931-3aed-4af6-ae3e-2d9446748f4b,2022-08-29 07:50:12.966438,returned,PayPal,17.06,A,5.21,Delayed shipping,False,3856.93,3868.78
ORD-001755,b0328931-3aed-4af6-ae3e-2d9446748f4b,2024-12-26 13:43:26.036005,completed,Bank Transfer,8.84,,0.0,,False,611.52,620.36
ORD-001756,9f12b005-a68b-41c3-8b81-2eb4aeb33ea1,2024-02-06 14:07:25.684510,processing,PayPal,5.02,,0.0,,False,1976.32,1981.34
ORD-001757,f687ec9f-fba5-4997-a97c-a669000356f3,2023-07-05 10:56:07.813925,completed,Bank Transfer,8.38,,0.0,,False,551.61,559.99
ORD-001758,f687ec9f-fba5-4997-a97c-a669000356f3,2024-01-16 21:27:32.917750,completed,Google Pay,15.51,MILITARY,21.18,,False,4103.6,4097.93
ORD-001759,f687ec9f-fba5-4997-a97c-a669000356f3,2023-05-11 06:13:04.747056,completed,Apple Pay,15.3,,0.0,,False,3430.89,3446.19
ORD-001760,6f7b50f3-01ad-4140-b518-8a150afe2c73,2024-12-05 16:02:26.607398,completed,PayPal,15.95,,0.0,,False,7749.75,7765.7
ORD-001761,8fd2d9b7-d342-4a09-bba7-08a5299aa914,2025-06-17 03:07:39.108241,shipped,Google Pay,19.89,,0.0,,False,943.66,963.55
ORD-001762,4838229b-c243-4f16-bc8c-dafa67f10d62,2025-06-30 03:13:10.112308,returned,Apple Pay,8.24,,0.0,Found better price,False,8060.12,8068.36
ORD-001763,8f3d31a4-fdc6-4516-8df5-e0045146c96e,2025-01-20 17:44:11.965755,returned,PayPal,19.42,,0.0,Changed mind,False,897.72,917.14
ORD-001764,69b60ecc-3d66-49b8-aaff-43c51c6661da,2023-07-28 10:34:10.693062,completed,PayPal,12.71,ATTENTION,23.85,,False,884.87,873.73
ORD-001765,69b60ecc-3d66-49b8-aaff-43c51c6661da,2024-01-21 06:37:12.103936,shipped,Credit Card,9.42,TOGETHER,28.17,,False,1816.33,1797.58
ORD-001766,131dd71a-07af-4503-9f87-38f98037f476,2025-04-10 07:41:48.822688,completed,Apple Pay,6.33,QUESTION,29.69,,False,1988.82,1965.46
ORD-001767,131dd71a-07af-4503-9f87-38f98037f476,2025-06-11 16:29:14.753098,completed,Google Pay,16.22,MYSELF,29.35,,False,4136.82,4123.69
ORD-001768,131dd71a-07af-4503-9f87-38f98037f476,2025-03-21 12:27:30.907460,completed,Apple Pay,14.41,POLICY,5.9,,False,1923.12,1931.63
ORD-001769,9a323e8f-3d7d-45c5-ae0d-f9c2945fdfc6,2024-04-25 19:25:46.976120,completed,PayPal,8.29,FEDERAL,22.92,,False,3500.93,3486.3
ORD-001770,9a323e8f-3d7d-45c5-ae0d-f9c2945fdfc6,2024-01-08 08:56:17.456696,completed,PayPal,18.48,,0.0,,False,3872.04,3890.52
ORD-001771,9a323e8f-3d7d-45c5-ae0d-f9c2945fdfc6,2025-04-16 03:25:40.451544,returned,Google Pay,16.9,RED,25.7,Damaged,False,5103.94,5095.14
ORD-001772,9a323e8f-3d7d-45c5-ae0d-f9c2945fdfc6,2024-03-22 07:45:07.116604,shipped,Bank Transfer,14.78,,0.0,,False,69.8,84.58
ORD-001773,9a323e8f-3d7d-45c5-ae0d-f9c2945fdfc6,2024-09-13 13:00:22.440308,cancelled,Google Pay,17.19,,0.0,Wrong item,False,1037.22,1054.41
ORD-001774,9de2e7fd-da4d-4d99-b634-0c336a287bad,2024-01-24 17:03:16.675870,completed,Apple Pay,17.98,MR,28.62,,False,4050.89,4040.25
ORD-001775,535858cc-931b-4990-9ebc-2a627605dd6b,2024-08-01 21:18:26.023685,completed,Apple Pay,10.81,READY,19.19,,False,1464.37,1455.99
ORD-001776,535858cc-931b-4990-9ebc-2a627605dd6b,2025-02-14 02:19:34.038145,completed,Credit Card,10.5,,0.0,,False,1059.62,1070.12
ORD-001777,2a4f07ac-207b-45d4-b0ac-fedfa3634876,2024-10-08 12:32:57.202662,completed,Apple Pay,15.51,,0.0,,False,2586.57,2602.08
ORD-001778,2a4f07ac-207b-45d4-b0ac-fedfa3634876,2025-04-11 16:24:24.867455,completed,Bank Transfer,10.91,,0.0,,False,2247.68,2258.59
ORD-001779,2a4f07ac-207b-45d4-b0ac-fedfa3634876,2024-07-24 19:22:07.535101,returned,Credit Card,11.47,,0.0,Delayed shipping,False,3761.0,3772.47
ORD-001780,8b757aec-0db9-4f2d-a8e0-29cd7ebff66a,2025-07-01 10:36:31.798983,completed,Bank Transfer,9.53,,0.0,,False,1432.06,1441.59
ORD-001781,8b757aec-0db9-4f2d-a8e0-29cd7ebff66a,2024-08-15 03:59:22.947975,completed,Credit Card,11.51,,0.0,,False,947.02,958.53
ORD-001782,8b757aec-0db9-4f2d-a8e0-29cd7ebff66a,2024-08-23 08:43:41.515015,returned,Credit Card,8.84,,0.0,Damaged,False,2421.75,2430.59
ORD-001783,13710be6-4657-464c-bbf8-46b2036cfc8f,2024-01-16 19:42:19.493345,completed,Credit Card,9.81,,0.0,,False,1902.42,1912.23
ORD-001784,13710be6-4657-464c-bbf8-46b2036cfc8f,2023-11-12 13:15:17.526847,completed,PayPal,12.7,,0.0,,False,2102.64,2115.34
ORD-001785,13710be6-4657-464c-bbf8-46b2036cfc8f,2023-11-17 03:56:39.750203,completed,Apple Pay,19.24,,0.0,,False,3306.41,3325.65
ORD-001786,d5c0c25b-5eb1-454d-9771-ce2f5b1056c5,2023-02-04 10:45:13.391912,cancelled,Bank Transfer,10.7,PEOPLE,18.99,Damaged,False,2713.52,2705.23
ORD-001787,122d955f-ab5c-4704-bd6d-04168b47a370,2025-05-05 01:43:06.111857,completed,Google Pay,19.61,CHOOSE,14.14,,False,29.0,34.47
ORD-001788,122d955f-ab5c-4704-bd6d-04168b47a370,2024-04-02 12:47:10.733485,completed,Google Pay,8.37,LIST,10.06,,False,462.75,461.06
ORD-001789,122d955f-ab5c-4704-bd6d-04168b47a370,2024-04-12 01:58:04.991385,completed,Bank Transfer,6.18,,0.0,,False,3782.44,3788.62
ORD-001790,5e4515fc-3623-4a1f-b9fe-76ed5bae436a,2024-11-07 04:06:57.702147,completed,Google Pay,13.46,FEAR,13.27,,False,4946.55,4946.74
ORD-001791,5e4515fc-3623-4a1f-b9fe-76ed5bae436a,2024-12-18 23:46:04.662142,completed,PayPal,7.99,,0.0,,False,2168.98,2176.97
ORD-001792,5e4515fc-3623-4a1f-b9fe-76ed5bae436a,2024-10-07 09:09:49.055559,completed,Credit Card,17.1,,0.0,,False,2756.2,2773.3
